-0.005762543,-0.026771654,-0.087659574,0.026041667,-0.003649528,-0.074594595,-0.057377049,-0.08433785,-0.084821429,0.081127339,-0.077214455,-0.025197984,0.002252252,-0.063853701,-0.061700775,-0.055092605,-0.032835295,0.070074457,0.005447222,0.031035198,-0.038984587,-0.085454545,-0.053458478,-0.066191446,-0.067915691,0.013333333,0.018281536,-0.022849964,-0.02047502,-0.008403903,0.02059352,0.039370079,-0.042457883,-0.040419384,-0.020424837,-0.02867585,0.034134008,-0.013886783,-0.003571887,0.05911275,-0.055962118,0.024544735,-0.037874505,-0.051428571,0.014423077,-0.017208169,0.022729505,0.021916093,0.015329125,-0.061221495,-0.057363014,-0.004444444,0.102944785,0.033997107,0.013312526,0.151162791,-0.010596915,-0.046118336,0.067854367,0.00572388,-0.02282955,0,-0.000727709,-0.006336634,-0.024590164,-0.042625232,-0.00981574,-0.013084112,-0.007434944,0.011480602,-0.02672751,-0.104575163,-0.061874842,-0.049128215,-0.094202899,0,-0.083417419,0.109714838,-0.025634219,0.015898715,-0.014392073,0.042296808,-0.010116225
0.058059358,0.113268608,0.175373134,0.096115648,0.076657094,0.120327103,0.010869565,0.102638941,0.154634146,0.130870712,0.053435508,0.139586411,-0.092134831,0.039123645,0.096376594,0.06264514,0.061337951,0.082116068,-0.005417711,0.110365569,0.09245283,0.005964215,-0.001570536,0.05561614,0.082914573,0.155263158,0.053859964,-0.029152189,0.010033445,-0.076297822,0.003114722,0.090909091,0.072307536,0.053878229,0.048373645,-0.008683068,0.045028525,0.070442456,0,0,0.037733698,0.041731066,-0.038083538,0.006024096,0.002369668,-0.148305551,-0.018520297,0.052328431,-0.024525208,0.071497796,0.112624886,-0.111607143,-0.000889977,0.110958397,0.013169061,0.090909091,0.000968392,0.055421126,0.018956444,0.022765215,0.077517816,0.026555277,-0.014007882,0.09645277,0.092436975,-0.028196308,0.023130435,-0.024621212,-0.06741573,-0.025496226,0.029359232,0.051094891,-0.082099414,-0.029639492,0.16,-0.083080738,-0.021158054,-0.019817073,0.030550691,-0.021737427,0.003431125,0.004291595,-0.065692898
-0.037038786,0.035610465,-0.026984127,-0.077318031,-0.144085787,-0.012513034,-0.053763441,-0.031030557,-0.013519223,-0.11728107,0.028705979,-0.00712897,-0.068069307,0.112934472,0.040333698,0.015765649,-0.069128381,-0.158974827,-0.10818514,-0.132528326,0.002590674,0.026679842,-0.094565419,-0.111570248,-0.039443155,0.054669704,-0.081771721,-0.134247164,-0.023178808,-0.080875279,-0.072766195,-0.085069444,-0.058706373,-0.049255399,0.011933174,-0.03863747,-0.126405407,-0.072384673,-0.066308198,-0.041780966,-0.163682303,0.06379822,0.006829918,-0.061377246,-0.023640662,-0.155978491,-0.033322617,-0.146151159,-0.045451362,0.061591877,-0.08,-0.195979899,-0.074935976,-0.048708394,-0.124674277,-0.161111111,-0.035021864,-0.072637891,-0.091909058,-0.146609289,-0.05955575,0.031037964,-0.028500673,-0.155216285,-0.042307692,0.050201904,-0.077426483,-0.033980583,-0.02811245,-0.082276665,0.016565448,0.083333333,-0.214076534,-0.014869722,-0.006896552,-0.178512397,0.004320336,-0.009997778,-0.04939577,0.00088134,-0.068493877,-0.036104651,0.003122958
0.055545566,-0.002807018,0.093800979,0.044626296,0.089131264,0.062302006,0.011363636,0.067735794,0.018843683,0.013110132,0.055809881,0.022845953,0.014608234,0.043360836,0.010931896,0.059778711,0.100876384,0.096356144,0.098875878,0.062498912,0.039621016,0.122232916,-0.023981469,0.081395349,0.062801932,0.086393089,0.038961039,0.142579578,0.006779661,0.117734915,0.173634511,0.19544592,0.069219144,0.061575216,0.041666667,0.007288925,0.14469573,0.075184245,0.052783008,0.004844748,0.062130566,0.034867503,0.037943966,0.073365231,0.041162228,0.160460167,0.034471291,0.078696127,0.043555882,-0.060794283,0.014196983,0.08125,0.068969668,0.027217083,0.160222561,0.124724062,0.006055502,0.055435377,0.069882259,0.089201878,0.038646542,0.063536831,0.101158267,-0.017211704,0.085676037,0.007832526,0.17300783,-0.033165829,0.041322314,0.141356674,0.051580211,0.024358974,-0.225737957,0.052458669,-0.055555556,-0.051673678,0.058667686,-0.050942549,0.096972827,0.014222436,0.08731717,0.034290367,0.004674528
0.037786691,0.035890218,0.021625652,0.163150198,0.064523664,0.053677932,0.024719101,0.035752635,-0.121479613,0.033673079,0.028196692,-0.009572431,0.172774869,0.024104858,0.051130521,0.019503118,0.146017514,0.047826302,0.038965122,0.049018414,0.024026512,0.075471698,0.133358928,0.075268817,0.040909091,0.100397614,0.110714286,0.031187814,-0.014309764,0.009901782,0.109523978,0.16031746,0.123162458,0.119709619,0.041509434,-0.05798995,0.050302203,0.055411555,0.099363781,-0.019395135,-0.017437546,0.033692722,0.133156217,0.063893016,0.081395349,-0.039509961,0.037739541,0.088886079,0,-0.01468996,0.076990376,0.069364162,0.091693878,0.064985179,0.138126947,0.118743867,0.01803723,0.061645533,0.061935893,0.115740741,0.038805493,0.022025377,0.161109532,0.154991243,0.030826141,0.039988696,0.102882274,0.002079002,-0.011904762,0.011996056,-0.043014025,0.005006258,0.040947465,0.046823079,0.077205882,0.036358376,0.02338691,-0.172144715,0.128671278,0.077060696,0.014367778,0.068785537,0.062015336
-0.027949801,0.001358696,-0.032116788,0,0.011107759,-0.003773585,0.030701754,0.004454001,-0.055980861,-0.016691906,-0.051418953,-0.025128866,-0.044642857,-0.0275919,-0.008417183,-0.015953538,-0.028992395,0.010620221,0.033029268,0.008100483,-0.04368932,0.0215311,0.04797832,-0.04,-0.042576419,-0.026196929,0.012861736,0.030244553,0.054654142,-0.011828966,-0.028208159,-0.030095759,-0.015353637,-0.023842713,-0.020289855,0.142323696,0.009590991,-0.03749386,0.026533396,0.049279249,0.065449969,-0.014341591,0.033433368,-0.024441341,-0.041935484,0.073259616,-0.015759061,0.002902926,-0.021349394,0.018651065,0.064987815,0.135135135,0.021419239,-0.033763054,0.044390768,0.040350877,0.07380724,0.010734895,-0.024390244,0.037559021,-0.009900077,-0.0353893,0.011472543,0.067096285,-0.028708134,0.005027174,0.016164637,0.058091286,0.13253012,0.044763194,-0.002703204,0.03486924,0.159723119,-0.017314352,0.126279863,0.056113903,0.025827189,0,-0.020984406,-0.011383067,0,0.055191794,0.016058134
-0.030104391,0.033921303,-0.09653092,-0.08279454,-0.038002496,-0.054924242,-0.040425532,-0.037691131,-0.043081602,-0.069612239,0.075888649,0.035690681,-0.068925234,-0.019202019,0.021693173,-0.020524186,-0.113125494,-0.046237915,-0.019010253,-0.06242098,0.00676819,-0.029664325,-0.051688167,-0.014583333,-0.037628278,-0.10296846,-0.047619048,-0.044443688,-0.021862348,-0.043361829,-0.043523997,-0.131170663,-0.078135651,-0.020224159,-0.003698225,-0.069020267,0.020348125,-0.057155818,-0.055736371,-0.004685836,-0.106202008,-0.035714286,-0.089205499,-0.023622047,-0.059483726,-0.029931625,-0.022169611,-0.06391108,-0.069444444,-0.097437243,-0.051106026,0.014285714,-0.050321451,0.015323864,-0.024207226,-0.129005059,0.019252858,-0.023403719,-0.05760917,-0.117217127,-0.032357234,-0.003194291,-0.058959817,-0.028774423,-0.034482759,0.126447659,-0.079747722,0.060784314,-0.021276596,-0.0524298,-0.076638941,0.079422383,-0.057882898,-0.016151135,-0.096969697,0.006608512,0.002420623,-0.064838618,-0.053585475,-0.024683732,-0.038326088,-0.027251338,-0.025862441
-0.038620428,-0.002624672,0.012520868,-0.055120423,-0.072860567,-0.064128257,0.012195122,-0.06221366,0.068855932,0.007283428,0.023503337,0.013401404,-0.048933501,-0.001700433,0.006462087,0.001647811,-0.040820225,-0.048455022,-0.055512302,-0.004614629,-0.003361345,-0.038616251,-0.055311106,-0.045454545,-0.007109005,-0.06204757,-0.061666667,-0.040701404,-0.086092715,-0.00120825,-0.027598295,-0.116883117,-0.044551252,-0.058467639,-0.041573868,-0.074137239,-0.073041807,-0.049585037,-0.041915431,0,-0.059344436,0.00617284,-0.003686544,0.017595308,0.040572792,-0.046918079,-0.019915189,-0.055905999,-0.012789501,-0.074684239,0.006430868,-0.051643192,-0.082157794,-0.036229465,0.004397977,-0.022265247,-0.025167695,-0.031573065,-0.025369832,-0.103569476,0.011937999,-0.011993553,-0.012053063,-0.082297001,0.016581633,0.090930912,-0.028936948,0.037892791,-0.084057971,-0.037834882,-0.031254497,-0.054626533,0.072029691,-0.004477166,0.030201342,0.006652661,-0.031392113,-0.138973732,-0.030162413,-0.005041421,-0.014728765,-0.007814369,-0.019171865
0.015788867,-0.039473684,0.003297609,-0.023831727,-0.053039749,0,-0.00109529,0.012284058,-0.018830525,-0.04345762,0.020512821,0.026448363,0.042216359,-0.007672654,-0.00458614,0.029194392,-0.126587881,0.004631655,0.018665733,-0.02317774,-0.006745363,-0.012552301,-0.01400597,-0.023255814,0.031026253,-0.140022051,0.010657194,0.046775152,-0.150362319,0.012684002,-0.012052451,0.007352941,-0.121892232,0.024659359,0.008520527,-0.039007476,-0.008618455,0.013035087,0.005357831,-0.028247379,0.073064493,0.025221541,0.01720086,0.04610951,0.089449541,0.045341349,-0.022618878,-0.032883532,0.011886453,-0.054355036,-0.049520767,0.064356436,0.0019308,0.137845102,0.043918299,0.017821782,0.011982091,0,0.03550331,0.019604426,0.037738242,0.004040059,0.068923191,0.064168992,0.037641154,0.086138614,0.129469887,-0.075690116,0.02056962,0.020115922,-0.040343424,0.002358491,-0.122516483,-0.041974815,0.026058632,0,0.077309542,0.14508691,-0.0365993,-0.040688496,0.021987747,0.006750784,-0.007521398
-0.046614153,-0.045890411,-0.06409203,-0.0842798,-0.121013585,-0.073875803,-0.0625,-0.084951913,-0.054040404,-0.129767495,0.004021745,-0.003680982,-0.127848101,-0.001716499,-0.040554567,0,-0.188795419,-0.15610993,-0.049450732,-0.164748259,-0.043293718,-0.094915254,-0.160545576,-0.070294785,-0.055555556,-0.124358974,-0.108963093,-0.076947649,-0.21641791,-0.06512123,-0.063895249,-0.138686131,-0.073262091,-0.049923586,-0.00921659,-0.136204758,-0.015883391,-0.030044661,-0.074601369,-0.038868091,-0.092837502,-0.002659574,-0.024136066,-0.082644628,-0.067894737,-0.061963832,-0.037036496,-0.091845028,-0.08645251,0.005537507,-0.125210084,0.013953488,-0.246897402,0.008813488,-0.085171045,-0.156614786,0.001831336,-0.082116383,-0.040576217,-0.15381986,-0.127280506,-0.024992916,-0.011970214,-0.048314607,0.015719468,0.022789426,-0.127751163,-0.007707129,-0.046511628,-0.069518717,-0.014704517,-0.034117647,-0.139647677,-0.046943459,-0.117460317,0.049130435,-0.008340284,-0.084572491,-0.022608502,-0.054756344,0.041297542,-0.113222107,-0.030301469
